id,family_id,label,split,source,original_tokens,migrated_tokens,pair_tokens
43cbe96e-dec2-4bff-8016-362e0383a81f,mined__github_py23_8fb17b741d370e35,not_equivalent,train,generic_mutation,108,88,196
53b73095-9929-4c13-8228-5551490e8c5b,mined__github_py23_377c6f2a1a458350,not_equivalent,train,generic_mutation,117,97,214
2d865f7c-5dae-459e-820c-d06be06188fe,mined__github_py23_61ef66ad8409477e,not_equivalent,train,generic_mutation,421,353,774
e613d4a2-f535-46b3-960c-aace13ca1b17,mined__github_py23_e25760e45298775e,not_equivalent,train,generic_mutation,177,149,326
aacd086e-a4fb-41a3-a25e-99d68cb1f476,mined__github_py23_741dfc22e201a651,not_equivalent,train,generic_mutation,189,161,350
a237c0fb-8aab-4f1b-9ac9-819e087512c4,mined__github_py23_741dfc22e201a651,not_equivalent,train,generic_mutation,189,161,350
87d51e54-3ef9-4bb6-b7fc-fb33b9013e46,mined__github_py23_d59190b17f69a259,not_equivalent,val,generic_mutation,177,149,326
9a0619ac-b09f-4ca1-bf6f-4e7b8048844a,mined__github_py23_668846a0d7c2ce67,not_equivalent,train,generic_mutation,369,279,648
cf0ca354-e447-4a4a-83c3-c2781bf8c2d7,mined__github_py23_668846a0d7c2ce67,not_equivalent,train,generic_mutation,369,279,648
b765fd42-9aea-498f-9b07-f05ae200bfca,mined__github_py23_5a62ba44590a4f70,not_equivalent,train,generic_mutation,306,237,543
f027d624-bb48-4664-87a1-fefda939b866,mined__github_py23_94d88e298aa9e0a8,not_equivalent,train,generic_mutation,378,301,679
8d2eb351-502a-4218-9508-c0b1a0776133,mined__github_py23_33d6e7427f5fddfe,not_equivalent,train,generic_mutation,382,305,687
e1956ff6-2300-4bc4-8a31-b5b5f1e6d6ee,mined__github_py23_98550c8022b33445,not_equivalent,train,generic_mutation,70,58,128
b4f7b6ae-fbdd-447a-aaf3-5a57b7f23a6f,mined__github_py23_dfba07456579c7fa,not_equivalent,train,generic_mutation,536,438,974
28529be0-5d8d-41f2-abf5-2634c52d336d,mined__github_py23_2161d3c8c0bd5112,not_equivalent,train,generic_mutation,170,142,312
e9102ac9-1db4-4c3a-b656-38da21f94e12,mined__github_py23_562246c700b9948d,not_equivalent,train,generic_mutation,162,134,296
2676c949-45a0-45ad-b799-5eb67c271c91,mined__github_py23_38c7804ab51333e8,not_equivalent,train,generic_mutation,533,317,850
6d9f3128-c692-4f5d-9b44-42033898a4ae,mined__github_py23_38c7804ab51333e8,not_equivalent,train,generic_mutation,533,315,848
1ea19cfb-648c-4981-9eca-7c706a7c76f6,mined__github_py23_3cf026af36154514,not_equivalent,val,generic_mutation,253,193,446
93c6b9c4-9ce1-4e3b-8c12-6351bc5629df,mined__github_py23_445a05a5c907c054,not_equivalent,train,generic_mutation,346,239,585
90121e80-f49d-4f7a-afce-0ddb6c9680ae,mined__github_py23_0bb38380b76ba076,not_equivalent,val,generic_mutation,125,101,226
c984529b-1334-44e7-9ee8-8f45f1ff9b9c,mined__github_py23_804f04de65739059,not_equivalent,val,generic_mutation,328,274,602
4c132ca6-61c8-4d28-94b9-b14bdb9cf45b,mined__github_py23_1e998f132b882108,not_equivalent,train,generic_mutation,335,274,609
355d17d0-b5d1-4443-992a-08691907ce08,mined__github_py23_1e998f132b882108,not_equivalent,train,generic_mutation,335,274,609
9078a794-3146-41eb-b7eb-5ab105e11d93,mined__github_py23_45812f66e3bf66a9,not_equivalent,test,generic_mutation,242,198,440
d17f86f2-dd37-4741-a929-6b21a60f9294,mined__github_py23_e300f93bedae7ce7,not_equivalent,test,generic_mutation,320,251,571
d39ed982-483b-449f-85cb-d4b131fc74f4,mined__github_py23_e300f93bedae7ce7,not_equivalent,test,generic_mutation,320,251,571
45761635-3822-4983-aa7e-fa7c1190de61,mined__github_py23_d25b2a3aea7c5bf0,not_equivalent,train,generic_mutation,319,222,541
5eddc62f-0f7c-43d1-a4c9-74b3408f0e02,mined__github_py23_d25b2a3aea7c5bf0,not_equivalent,train,generic_mutation,319,222,541
ec0278a2-e85e-4054-8b45-a195e2942354,mined__github_py23_d25b2a3aea7c5bf0,not_equivalent,train,generic_mutation,319,223,542
6eb2c0b5-35f0-4b2f-aa08-21d0516ee81a,mined__github_py23_a73106e0905c255e,not_equivalent,test,generic_mutation,438,345,783
ffad31ea-15c5-474a-a23f-4a5162dbde38,mined__github_py23_a73106e0905c255e,not_equivalent,test,generic_mutation,438,342,780
2b3debe3-63e4-4357-bcec-d1016ae68236,mined__github_py23_a73106e0905c255e,not_equivalent,test,generic_mutation,438,346,784
f57de54e-33fb-438c-bca1-4925f6c1c2b5,mined__github_py23_89e6e27cc465641e,not_equivalent,train,generic_mutation,310,192,502
33af1f4d-a668-4ca5-870c-f9da511bb2b3,mined__github_py23_726ae286ca504017,not_equivalent,val,generic_mutation,71,59,130
7f868599-d62b-4615-abf0-5f8a2eacb5b5,mined__github_py23_2aa34fd3ceca9b9a,not_equivalent,train,generic_mutation,278,230,508
3ddde70c-1a5d-440b-b9b6-2cb34603b6f8,mined__github_py23_2739704bb3ea4346,not_equivalent,train,generic_mutation,109,90,199
685a4f6f-0501-4cd4-844d-b5630b3723a1,mined__github_py23_e23ba28af98711f7,not_equivalent,test,generic_mutation,247,196,443
e1fab847-f14f-4ae9-ab33-9cadadff7296,mined__github_py23_406cbbaff2137f23,not_equivalent,test,generic_mutation,329,269,598
6afcccd8-ae79-4412-81c6-eeb20249c190,mined__github_py23_406cbbaff2137f23,not_equivalent,test,generic_mutation,329,269,598
c784f548-e4aa-4108-a862-669fb9aca960,mined__github_py23_f978b4bbf63f8391,not_equivalent,val,generic_mutation,245,201,446
671134b2-32ca-4266-87b5-4bdb44aec50c,mined__github_py23_f2da4045f4e4a908,not_equivalent,train,generic_mutation,205,169,374
60d93484-c85a-467c-a4a3-feeec028a9a2,mined__github_py23_f2da4045f4e4a908,not_equivalent,train,generic_mutation,205,169,374
a117b477-337a-4ff7-afa3-d27f3f14e6bf,mined__github_py23_a90b961e6f85136a,not_equivalent,train,generic_mutation,124,103,227
7a20e65f-0f86-4e31-b95b-a9f845c3dbd6,mined__github_py23_863b8e1b25cd9e7f,not_equivalent,train,generic_mutation,174,139,313
f78ff781-6e37-4f6d-86bd-05faf5283e59,mined__github_py23_863b8e1b25cd9e7f,not_equivalent,train,generic_mutation,174,139,313
ba844710-6946-4776-882d-536e6ec57c71,mined__github_py23_6af52bb63564fda8,not_equivalent,train,generic_mutation,229,189,418
ed2c44fa-20f9-4a35-88a5-74a838a3b42c,mined__github_py23_8b8abdfcde145ccf,not_equivalent,test,generic_mutation,249,207,456
d73a92e4-a378-47c6-b3eb-ba5e3b851206,mined__github_py23_d4b93169162859e5,not_equivalent,val,generic_mutation,263,222,485
0d9fb7ab-e30e-4a5c-80be-079e349e8b40,mined__github_py23_8807d1efb3dba8aa,not_equivalent,train,generic_mutation,158,111,269
e2364088-ae64-4367-a589-f1cb1b47b6c7,mined__github_py23_8807d1efb3dba8aa,not_equivalent,train,generic_mutation,158,100,258
66b1acef-f0da-487b-ae96-fb2145178647,mined__github_py23_b08558129f08adb1,not_equivalent,train,generic_mutation,96,76,172
14e57003-a03e-4356-8f25-28d685158405,mined__github_py23_b08558129f08adb1,not_equivalent,train,generic_mutation,96,74,170
6c3a4a26-49cd-4732-af50-72adcbc431ac,mined__github_py23_42a0e0f48b712dec,not_equivalent,train,generic_mutation,341,229,570
7173fc96-acc4-4e31-9b82-395cefabf278,mined__github_py23_42a0e0f48b712dec,not_equivalent,train,generic_mutation,341,227,568
b080dbb5-671a-45c4-9f97-49ab597c29fa,mined__github_py23_34b8713d388d37b6,not_equivalent,train,generic_mutation,312,202,514
e7fdcc84-e63f-4f46-b086-b6b8adb10367,mined__github_py23_34b8713d388d37b6,not_equivalent,train,generic_mutation,312,200,512
287aeba9-6c5d-4370-9002-0489ba18f134,mined__github_py23_2559304a4c99cb32,not_equivalent,val,generic_mutation,155,90,245
a6266b73-f468-4510-8da0-235bdaea1a92,mined__github_py23_6befe4004b728781,not_equivalent,val,generic_mutation,191,151,342
a8e3efda-1888-4b4d-a795-19671c0b97f1,mined__github_py23_5a755b36b1f93cdd,not_equivalent,train,generic_mutation,392,256,648
74fc9b05-9881-4b57-9360-4c64b9b24d23,mined__github_py23_05c6aa914bd33a90,not_equivalent,train,generic_mutation,313,222,535
928d04cc-30c7-4b0d-a3d5-b6860204e77f,mined__github_py23_3eb1efbaae5ddeb7,not_equivalent,train,generic_mutation,622,414,1036
e5e783e0-81d3-4a63-8a96-1784331a88a5,mined__github_py23_5446b12b99c76812,not_equivalent,train,generic_mutation,733,471,1204
53076405-52d4-4031-b2ef-8a1d4fbf1d90,mined__github_py23_a0b6435256b825a4,not_equivalent,train,generic_mutation,697,454,1151
98fc3b11-7f1c-441f-9578-e63a31c63636,mined__github_py23_a6a8518f430cfcc3,not_equivalent,test,generic_mutation,347,270,617
07e5d27f-3a1a-45c8-899f-3a186160c6a0,mined__github_py23_d9cdbaa556ae3fd3,not_equivalent,train,generic_mutation,493,389,882
d5f9ccd3-d5c1-410b-bd8e-a27c480e1519,mined__github_py23_4f85e7789ad9d0e5,not_equivalent,train,generic_mutation,513,371,884
67bb2a30-1622-462c-901c-21d1b451c7e3,mined__github_py23_4b437b89f9d0476e,not_equivalent,train,generic_mutation,361,297,658
bdbb28d5-3da8-4b6b-9d9f-81a6f4ea7764,mined__github_py23_29fa9ff144335c42,not_equivalent,train,generic_mutation,496,401,897
ea9222ea-7715-4915-9003-d6da505f7287,mined__github_py23_1d59f82bd96af8dd,not_equivalent,train,generic_mutation,467,363,830
f3dc75a4-95f5-4cbf-9432-e321cee56a04,mined__github_py23_1d59f82bd96af8dd,not_equivalent,train,generic_mutation,467,359,826
375e58e6-7a4f-473d-aef6-4a10e60b120d,mined__github_py23_d9b723fcf34d5f98,not_equivalent,train,generic_mutation,216,154,370
8a3e80f5-b3be-4cf6-a39b-b7cff221bb74,mined__github_py23_d9b723fcf34d5f98,not_equivalent,train,generic_mutation,216,154,370
0b3a291f-d8f5-4fdd-a457-a36426d28979,mined__github_py23_47b4e96966df0455,not_equivalent,test,generic_mutation,142,110,252
ec21a2ed-e5dc-409a-acd0-30cd1ec7b4ff,mined__github_py23_47b4e96966df0455,not_equivalent,test,generic_mutation,142,110,252
a7276045-af2c-4236-b951-99fdaed5fb6b,mined__github_py23_114ad11735c85f8d,not_equivalent,test,generic_mutation,310,220,530
5263342f-d88a-42e0-a398-2d5378d173b1,mined__github_py23_201b95c42c4ae28b,not_equivalent,test,generic_mutation,192,165,357
d7389684-86e4-48ff-bcf7-fdf2c41fd6d2,mined__github_py23_8342b585ae52b9a8,not_equivalent,train,generic_mutation,332,254,586
586f9e3a-a934-4823-a970-de9ca05acb82,mined__github_py23_8342b585ae52b9a8,not_equivalent,train,generic_mutation,332,240,572
a33a1d1b-fd9c-4d13-8778-ada11c0c21a9,mined__github_py23_7f4132023c57c627,not_equivalent,test,generic_mutation,267,211,478
55cbada3-ae5d-4fd9-8bf4-482a14caf38e,mined__github_py23_2d35fcfcd69c4f06,not_equivalent,train,generic_mutation,257,206,463
65db3c49-70e3-45f3-a7f0-8c869dddd5c8,mined__github_py23_b8e4fc4fdd234534,not_equivalent,test,generic_mutation,100,80,180
9e1bf18b-75e2-4c5a-92bd-2af0dec49e46,mined__github_py23_cf4dd7c6e76a8b74,not_equivalent,val,generic_mutation,134,110,244
9255f3cb-def3-4d95-9475-0f16a8afe4ec,mined__github_py23_b83a0ead14790288,not_equivalent,train,generic_mutation,131,107,238
4f790a5e-0656-4995-a8cb-7f5560d7030f,mined__github_py23_68f7b1c1c2cb8bd1,not_equivalent,val,generic_mutation,410,280,690
ea4dd27e-2c71-4ccc-894d-0623d744f4f6,mined__github_py23_65b73e1d41890896,not_equivalent,test,generic_mutation,109,85,194
5b1dcb73-c6a7-4997-bf2a-22e0092b9c38,mined__github_py23_65b73e1d41890896,not_equivalent,test,generic_mutation,109,83,192
6fcebfb6-6a5c-4d5b-92c7-e810dcf246bd,mined__github_py23_b02b3c5606315859,not_equivalent,train,generic_mutation,156,92,248
fe85702c-2329-4a96-9960-b947f86f03a0,mined__github_py23_c9d5bfa2bc6a033d,not_equivalent,train,generic_mutation,105,85,190
601cbfa2-a870-453c-b4e9-e7887eedb6e3,mined__github_py23_f863b1be99c2d31d,not_equivalent,train,generic_mutation,203,151,354
08e67b86-4aa8-4d67-8efc-0691b0348c7a,mined__github_py23_04099221c061807e,not_equivalent,train,generic_mutation,241,142,383
25b09456-a30f-4caf-aa96-7ba3f73d2f86,mined__github_py23_04099221c061807e,not_equivalent,train,generic_mutation,241,134,375
9c39b65b-6ada-45f6-bd02-3a227a5c4343,mined__github_py23_cd35c90b41ac798d,not_equivalent,train,generic_mutation,164,129,293
46dd0916-f616-4592-973b-050ac188a8a1,mined__github_py23_cd35c90b41ac798d,not_equivalent,train,generic_mutation,164,129,293
f7a6b0f0-5304-464a-a6ed-01031f8a1621,mined__github_py23_cd35c90b41ac798d,not_equivalent,train,generic_mutation,164,130,294
72e5e5bf-f986-442b-9b40-120567288ce2,mined__github_py23_cdb1369dd9a520a9,not_equivalent,train,generic_mutation,88,72,160
cfe6f239-0c9b-4a84-a69d-28b0be4889a2,mined__github_py23_a5046681b61f9ff9,not_equivalent,train,generic_mutation,221,180,401
0ecb9765-a69b-47ca-9310-5ead72f2cd9c,mined__github_py23_a99a109ecebe1ca2,not_equivalent,train,generic_mutation,174,142,316
62c9797e-0510-4960-a49c-786d06961ba2,mined__github_py23_5d6966b256251320,not_equivalent,train,generic_mutation,110,90,200
eb8f28db-9d54-47e6-8394-792050c1c0c2,mined__github_py23_b35594b70585f167,not_equivalent,train,generic_mutation,115,94,209
592e6475-4817-431a-ac29-00a5ae80121b,mined__github_py23_95c906f83fc9d4fc,not_equivalent,train,generic_mutation,314,240,554
cddc886c-3b95-4acc-965b-50cd94f4f1e1,mined__github_py23_979455e2cc16bdcb,not_equivalent,train,generic_mutation,150,129,279
bde178a9-5bbb-4ee2-8b7c-0d83df5e091e,mined__github_py23_af625db57d479be5,not_equivalent,train,generic_mutation,112,94,206
0799d526-b56b-4510-866c-dbf1075ddf8e,mined__github_py23_5ead59b74047a955,not_equivalent,val,generic_mutation,344,268,612
c781ec44-8597-4ae4-90e7-9e8d6f7e66bc,mined__github_py23_5ead59b74047a955,not_equivalent,val,generic_mutation,344,268,612
d1d56bc8-ceda-43c3-85e9-329891eb54f4,mined__github_py23_5ead59b74047a955,not_equivalent,val,generic_mutation,344,269,613
25b58858-1385-412d-b732-8fc051a6c30e,mined__github_py23_3ef11a6d130255c1,not_equivalent,train,generic_mutation,248,172,420
c6ed0084-3358-45ff-9e84-791c759b5c2b,mined__github_py23_a6a7c0926c12e3e5,not_equivalent,test,generic_mutation,49,42,91
19876203-b9a6-493d-986e-6bbf64074acf,mined__github_py23_9ee4bce5fb2b8b88,not_equivalent,test,generic_mutation,50,43,93
dd4059d1-843a-4902-bbb1-907cb005ad83,mined__github_py23_7f06959aea44ac9b,not_equivalent,val,generic_mutation,343,280,623
71fb28e0-925a-4fac-b1e3-9fabe9bf1f98,mined__github_py23_ff0de6a9e076b4e6,not_equivalent,train,generic_mutation,978,817,1795
1a350053-d25e-4555-a956-d31c009e5742,mined__github_py23_fe18e1dbc7dacd15,not_equivalent,train,generic_mutation,1407,1049,2456
ca99c1fd-c186-4bba-829c-9111331e2d10,mined__github_py23_fe18e1dbc7dacd15,not_equivalent,train,generic_mutation,1407,1049,2456
a7869457-a817-42ff-9413-e2628cb65e8a,mined__github_py23_fe18e1dbc7dacd15,not_equivalent,train,generic_mutation,1407,1049,2456
1067c8de-2a4d-47da-a83f-07c9d6f5fc90,mined__github_py23_fe18e1dbc7dacd15,not_equivalent,train,generic_mutation,1407,1048,2455
b57de062-a057-403d-a8b4-e1c3f1890576,mined__github_py23_fe18e1dbc7dacd15,not_equivalent,train,generic_mutation,1407,1050,2457
27e4f357-0d4a-445d-a7a1-c8f1664b3278,mismatch__mined__github_py23_381d8546b5877771__mined__github_py23_461f5ee536ce06bb,not_equivalent,val,mismatch,515,168,683
1fd8bd7c-64e3-451e-ab98-a72e446b63fb,mismatch__mined__github_py23_9649e292d93a9563__dict_values_list_01,not_equivalent,train,mismatch,532,32,564
d16e69be-3bf6-4fad-9a3f-e73b9fd1a726,mismatch__mined__github_py23_e4f59c5d3dcda6aa__mined__github_py23_fa5d4b926242ef70,not_equivalent,test,mismatch,199,178,377
626ca742-8a1e-4fd3-b12d-c6d2ae3e468b,mismatch__mined__github_py23_2559304a4c99cb32__mined__github_py23_ba472204f605f4e3,not_equivalent,train,mismatch,155,234,389
9e9480ac-525f-435d-b101-ce9ce57fd891,mismatch__mined__github_py23_e1a965ec0966ea85__mined__github_py23_2739704bb3ea4346,not_equivalent,train,mismatch,235,109,344
5920dab7-2c9d-4dce-8c53-7cefce2df2a5,mismatch__mined__github_py23_a73b24f92d0c20ee__mined__github_py23_29fa9ff144335c42,not_equivalent,train,mismatch,159,496,655
98b39f95-4555-4a8f-a327-54e6dca2ddfe,mismatch__mined__github_py23_d5faa4b7a392ad17__mined__github_py23_f863b1be99c2d31d,not_equivalent,train,mismatch,346,203,549
221bbf31-4e05-4c05-8a8e-d6334d12cbdc,mismatch__mined__github_py23_cdb1369dd9a520a9__mined__github_py23_e300f93bedae7ce7,not_equivalent,train,mismatch,88,320,408
fb17f092-aaec-4444-8c78-6522f2301f6f,mismatch__mined__github_py23_0f2e336c64328948__mined__github_py23_e300f93bedae7ce7,not_equivalent,train,mismatch,732,320,1052
a84e3988-0f9c-474a-85c4-55abad9cfdb3,mismatch__mined__github_py23_a4adbcefee463847__mined__github_py23_d593795caf48ad7a,not_equivalent,train,mismatch,111,70,181
abc885ec-3418-4be5-8af5-3e7f1b74c793,mismatch__mined__github_py23_dcc036a716667c56__mined__github_py23_06f8c3a348dab8c6,not_equivalent,train,mismatch,839,206,1045
e2ba24ff-3af6-483c-9b36-596405a92638,mismatch__mined__github_py23_377c6f2a1a458350__mined__github_py23_63a23b8c3503d24b,not_equivalent,train,mismatch,117,828,945
69e84f3f-b0d3-4f8d-b6e2-3b81622e7cf0,mismatch__mined__github_py23_c5ee995b989dbd37__mined__github_py23_bb1ee6a56aeeabfa,not_equivalent,train,mismatch,134,106,240
aba301df-1ca7-4071-b23c-8bd02a92de42,mismatch__mined__github_py23_1e998f132b882108__mined__github_py23_81ef2a9482e67f5c,not_equivalent,train,mismatch,335,158,493
3d228794-e2cb-4bd4-9cde-4604c523c65b,mismatch__mined__github_py23_4820937316ce1966__mined__github_py23_714742d93306762f,not_equivalent,test,mismatch,591,213,804
