id,family_id,source,mutation_type,pattern,difficulty,verification_status,split,change_ratio,same_code,original_chars,migrated_chars,original_lines,migrated_lines,function_name,repo
cddc886c-3b95-4acc-965b-50cd94f4f1e1,mined__github_py23_979455e2cc16bdcb,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1919,False,307,282,7,7,,
bde178a9-5bbb-4ee2-8b7c-0d83df5e091e,mined__github_py23_af625db57d479be5,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0642,False,228,208,6,6,,
0799d526-b56b-4510-866c-dbf1075ddf8e,mined__github_py23_5ead59b74047a955,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,val,0.2635,False,672,569,17,16,,
c781ec44-8597-4ae4-90e7-9e8d6f7e66bc,mined__github_py23_5ead59b74047a955,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.2393,False,672,569,17,16,,
d1d56bc8-ceda-43c3-85e9-329891eb54f4,mined__github_py23_5ead59b74047a955,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,val,0.253,False,672,573,17,16,,
25b58858-1385-412d-b732-8fc051a6c30e,mined__github_py23_3ef11a6d130255c1,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.3086,False,538,405,14,12,,
c6ed0084-3358-45ff-9e84-791c759b5c2b,mined__github_py23_a6a7c0926c12e3e5,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.0561,False,111,103,3,3,,
19876203-b9a6-493d-986e-6bbf64074acf,mined__github_py23_9ee4bce5fb2b8b88,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.0536,False,116,108,3,3,,
dd4059d1-843a-4902-bbb1-907cb005ad83,mined__github_py23_7f06959aea44ac9b,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.3486,False,770,673,13,12,,
71fb28e0-925a-4fac-b1e3-9fabe9bf1f98,mined__github_py23_ff0de6a9e076b4e6,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.4821,False,2170,1997,46,39,,
1a350053-d25e-4555-a956-d31c009e5742,mined__github_py23_fe18e1dbc7dacd15,generic_mutation,generic_comparison_flip,"mined:except X, e:",medium,pending,train,0.3909,False,3353,2472,77,51,,
ca99c1fd-c186-4bba-829c-9111331e2d10,mined__github_py23_fe18e1dbc7dacd15,generic_mutation,generic_boolop_flip,"mined:except X, e:",medium,pending,train,0.395,False,3353,2472,77,51,,
a7869457-a817-42ff-9413-e2628cb65e8a,mined__github_py23_fe18e1dbc7dacd15,generic_mutation,generic_off_by_one,"mined:except X, e:",medium,pending,train,0.3911,False,3353,2471,77,51,,
1067c8de-2a4d-47da-a83f-07c9d6f5fc90,mined__github_py23_fe18e1dbc7dacd15,generic_mutation,generic_return_value_dropped,"mined:except X, e:",medium,pending,train,0.3909,False,3353,2472,77,51,,
b57de062-a057-403d-a8b4-e1c3f1890576,mined__github_py23_fe18e1dbc7dacd15,generic_mutation,generic_condition_negated,"mined:except X, e:",medium,pending,train,0.3912,False,3353,2475,77,51,,
