id,family_id,original_code,migrated_code,label,source,mutation_type,pattern,difficulty,verification_status,split,repo,function_name,source_url,_verify_note
e1cc0c43-e43d-4f87-9593-8be1be93d38f,mined__github_py23_08f07086bc8db19f,"def test_inheritance(self):
        config = Config()
        config.MyConfigurable.a = 2
        config.MyConfigurable.b = 2.0
        c1 = MyConfigurable(config=config)
        c2 = MyConfigurable(config=c1.config)
        self.assertEquals(c1.a, config.MyConfigurable.a)
        self.assertEquals(c1.b, config.MyConfigurable.b)
        self.assertEquals(c2.a, config.MyConfigurable.a)
        self.assertEquals(c2.b, config.MyConfigurable.b)","def test_inheritance(self):
    config = Config()
    config.MyConfigurable.a = 3
    config.MyConfigurable.b = 2.0
    c1 = MyConfigurable(config=config)
    c2 = MyConfigurable(config=c1.config)
    self.assertEqual(c1.a, config.MyConfigurable.a)
    self.assertEqual(c1.b, config.MyConfigurable.b)
    self.assertEqual(c2.a, config.MyConfigurable.a)
    self.assertEqual(c2.b, config.MyConfigurable.b)",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
8e573da0-9ce3-40d5-8c16-29cc0e09fd28,mined__github_py23_a00323abc7c80466,"def test_parent(self):
        config = Config()
        config.Foo.a = 10
        config.Foo.b = ""wow""
        config.Bar.b = 'later'
        config.Bar.c = 100.0
        f = Foo(config=config)
        b = Bar(config=f.config)
        self.assertEquals(f.a, 10)
        self.assertEquals(f.b, 'wow')
        self.assertEquals(b.b, 'gotit')
        self.assertEquals(b.c, 100.0)","def test_parent(self):
    config = Config()
    config.Foo.a = 11
    config.Foo.b = 'wow'
    config.Bar.b = 'later'
    config.Bar.c = 100.0
    f = Foo(config=config)
    b = Bar(config=f.config)
    self.assertEqual(f.a, 10)
    self.assertEqual(f.b, 'wow')
    self.assertEqual(b.b, 'gotit')
    self.assertEqual(b.c, 100.0)",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
3ab456f0-f970-4113-8092-ac0c9bc24001,mined__github_py23_f9afc7e5e49485b0,"def test_override1(self):
        config = Config()
        config.MyConfigurable.a = 2
        config.MyConfigurable.b = 2.0
        c = MyConfigurable(a=3, config=config)
        self.assertEquals(c.a, 3)
        self.assertEquals(c.b, config.MyConfigurable.b)
        self.assertEquals(c.c, 'no config')","def test_override1(self):
    config = Config()
    config.MyConfigurable.a = 2
    config.MyConfigurable.b = 2.0
    c = MyConfigurable(a=3, config=config)
    self.assertEqual(c.a, 2)
    self.assertEqual(c.b, config.MyConfigurable.b)
    self.assertEqual(c.c, 'no config')",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
31dab48f-ab97-41e5-9732-d7bcfc19e6ca,mined__github_py23_2c8ebac4639aae79,"def test_override2(self):
        config = Config()
        config.Foo.a = 1
        config.Bar.b = 'or'  # Up above b is config=False, so this won't do it.
        config.Bar.c = 10.0
        c = Bar(config=config)
        self.assertEquals(c.a, config.Foo.a)
        self.assertEquals(c.b, 'gotit')
        self.assertEquals(c.c, config.Bar.c)
        c = Bar(a=2, b='and', c=20.0, config=config)
        self.assertEquals(c.a, 2)
        self.assertEquals(c.b, 'and')
        self.assertEquals(c.c, 20.0)","def test_override2(self):
    config = Config()
    config.Foo.a = 1
    config.Bar.b = 'or'
    config.Bar.c = 10.0
    c = Bar(config=config)
    self.assertEqual(c.a, config.Foo.a)
    self.assertEqual(c.b, 'gotit')
    self.assertEqual(c.c, config.Bar.c)
    c = Bar(a=2, b='and', c=20.0, config=config)
    self.assertEqual(c.a, 3)
    self.assertEqual(c.b, 'and')
    self.assertEqual(c.c, 20.0)",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
f9c072c9-5835-4e66-ad41-e572644bd8a4,mined__github_py23_481d93c248200725,"def test_help_inst(self):
        inst = MyConfigurable(a=5, b=4)
        self.assertEquals(MyConfigurable.class_get_help(inst), mc_help_inst)","def test_help_inst(self):
    inst = MyConfigurable(a=4, b=4)
    self.assertEqual(MyConfigurable.class_get_help(inst), mc_help_inst)",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
ae8f8601-2607-4c49-ac4b-9b5f127f2c31,mined__github_py23_42eeaba0588bb89d,"def test_inheritance(self):
        class Bar(SingletonConfigurable): pass
        class Bam(Bar): pass
        self.assertEquals(Bar.initialized(), False)
        self.assertEquals(Bam.initialized(), False)
        bam = Bam.instance()
        bam == Bar.instance()
        self.assertEquals(Bar.initialized(), True)
        self.assertEquals(Bam.initialized(), True)
        self.assertEquals(bam, Bam._instance)
        self.assertEquals(bam, Bar._instance)
        self.assertEquals(SingletonConfigurable._instance, None)","def test_inheritance(self):

    class Bar(SingletonConfigurable):
        pass

    class Bam(Bar):
        pass
    self.assertEqual(Bar.initialized(), False)
    self.assertEqual(Bam.initialized(), False)
    bam = Bam.instance()
    bam != Bar.instance()
    self.assertEqual(Bar.initialized(), True)
    self.assertEqual(Bam.initialized(), True)
    self.assertEqual(bam, Bam._instance)
    self.assertEqual(bam, Bar._instance)
    self.assertEqual(SingletonConfigurable._instance, None)",not_equivalent,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,val,,,,
78651462-889d-484e-b31e-b015a87e7bb4,mined__github_py23_ab67542253616c38,"def test_km_lifecycle(self):
        km = MultiKernelManager()
        kid = km.start_kernel()
        self.assert_(kid in km)
        self.assertEquals(len(km),1)
        km.kill_kernel(kid)
        self.assert_(not kid in km)

        kid = km.start_kernel()
        self.assertEquals('127.0.0.1',km.get_kernel_ip(kid))
        port_dict = km.get_kernel_ports(kid)
        self.assert_('stdin_port' in port_dict)
        self.assert_('iopub_port' in port_dict)
        self.assert_('shell_port' in port_dict)
        self.assert_('hb_port' in port_dict)
        km.get_kernel(kid)
        km.kill_kernel(kid)","def test_km_lifecycle(self):
    km = MultiKernelManager()
    kid = km.start_kernel()
    self.assertTrue(kid in km)
    self.assertEqual(len(km), 0)
    km.kill_kernel(kid)
    self.assertTrue(not kid in km)
    kid = km.start_kernel()
    self.assertEqual('127.0.0.1', km.get_kernel_ip(kid))
    port_dict = km.get_kernel_ports(kid)
    self.assertTrue('stdin_port' in port_dict)
    self.assertTrue('iopub_port' in port_dict)
    self.assertTrue('shell_port' in port_dict)
    self.assertTrue('hb_port' in port_dict)
    km.get_kernel(kid)
    km.kill_kernel(kid)",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
5e6dd1e8-70c9-4435-9946-354915ddb5c0,mined__github_py23_5d147705bff4ea04,"def test_clear(self):
        """""" Do control sequences for clearing the console work?
        """"""
        string = '\x1b[2J\x1b[K'
        i = -1
        for i, substring in enumerate(self.processor.split_string(string)):
            if i == 0:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'erase')
                self.assertEquals(action.area, 'screen')
                self.assertEquals(action.erase_to, 'all')
            elif i == 1:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'erase')
                self.assertEquals(action.area, 'line')
                self.assertEquals(action.erase_to, 'end')
            else:
                self.fail('Too many substrings.')
        self.assertEquals(i, 1, 'Too few substrings.')","def test_clear(self):
    """""" Do control sequences for clearing the console work?
        """"""
    string = '\x1b[2J\x1b[K'
    i = -1
    for i, substring in enumerate(self.processor.split_string(string)):
        if i != 0:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'erase')
            self.assertEqual(action.area, 'screen')
            self.assertEqual(action.erase_to, 'all')
        elif i == 1:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'erase')
            self.assertEqual(action.area, 'line')
            self.assertEqual(action.erase_to, 'end')
        else:
            self.fail('Too many substrings.')
    self.assertEqual(i, 1, 'Too few substrings.')",not_equivalent,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,,,,
de98a971-5f62-42f4-ac4a-7fc0afea9c81,mined__github_py23_5d147705bff4ea04,"def test_clear(self):
        """""" Do control sequences for clearing the console work?
        """"""
        string = '\x1b[2J\x1b[K'
        i = -1
        for i, substring in enumerate(self.processor.split_string(string)):
            if i == 0:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'erase')
                self.assertEquals(action.area, 'screen')
                self.assertEquals(action.erase_to, 'all')
            elif i == 1:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'erase')
                self.assertEquals(action.area, 'line')
                self.assertEquals(action.erase_to, 'end')
            else:
                self.fail('Too many substrings.')
        self.assertEquals(i, 1, 'Too few substrings.')","def test_clear(self):
    """""" Do control sequences for clearing the console work?
        """"""
    string = '\x1b[2J\x1b[K'
    i = -0
    for i, substring in enumerate(self.processor.split_string(string)):
        if i == 0:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'erase')
            self.assertEqual(action.area, 'screen')
            self.assertEqual(action.erase_to, 'all')
        elif i == 1:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'erase')
            self.assertEqual(action.area, 'line')
            self.assertEqual(action.erase_to, 'end')
        else:
            self.fail('Too many substrings.')
    self.assertEqual(i, 1, 'Too few substrings.')",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
7e0f8440-48a1-4380-acdb-6dc9a96d35ba,mined__github_py23_5d147705bff4ea04,"def test_clear(self):
        """""" Do control sequences for clearing the console work?
        """"""
        string = '\x1b[2J\x1b[K'
        i = -1
        for i, substring in enumerate(self.processor.split_string(string)):
            if i == 0:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'erase')
                self.assertEquals(action.area, 'screen')
                self.assertEquals(action.erase_to, 'all')
            elif i == 1:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'erase')
                self.assertEquals(action.area, 'line')
                self.assertEquals(action.erase_to, 'end')
            else:
                self.fail('Too many substrings.')
        self.assertEquals(i, 1, 'Too few substrings.')","def test_clear(self):
    """""" Do control sequences for clearing the console work?
        """"""
    string = '\x1b[2J\x1b[K'
    i = -1
    for i, substring in enumerate(self.processor.split_string(string)):
        if not i == 0:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'erase')
            self.assertEqual(action.area, 'screen')
            self.assertEqual(action.erase_to, 'all')
        elif i == 1:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'erase')
            self.assertEqual(action.area, 'line')
            self.assertEqual(action.erase_to, 'end')
        else:
            self.fail('Too many substrings.')
    self.assertEqual(i, 1, 'Too few substrings.')",not_equivalent,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,,,,
bc0882f7-baaf-4069-bf38-776210de5cf9,mined__github_py23_ba84f183c0e97ad8,"def test_colors(self):
        """""" Do basic controls sequences for colors work?
        """"""
        string = 'first\x1b[34mblue\x1b[0mlast'
        i = -1
        for i, substring in enumerate(self.processor.split_string(string)):
            if i == 0:
                self.assertEquals(substring, 'first')
                self.assertEquals(self.processor.foreground_color, None)
            elif i == 1:
                self.assertEquals(substring, 'blue')
                self.assertEquals(self.processor.foreground_color, 4)
            elif i == 2:
                self.assertEquals(substring, 'last')
                self.assertEquals(self.processor.foreground_color, None)
            else:
                self.fail('Too many substrings.')
        self.assertEquals(i, 2, 'Too few substrings.')","def test_colors(self):
    """""" Do basic controls sequences for colors work?
        """"""
    string = 'first\x1b[34mblue\x1b[0mlast'
    i = -1
    for i, substring in enumerate(self.processor.split_string(string)):
        if i == 0:
            self.assertEqual(substring, 'first')
            self.assertEqual(self.processor.foreground_color, None)
        elif i == 1:
            self.assertEqual(substring, 'blue')
            self.assertEqual(self.processor.foreground_color, 4)
        elif i != 2:
            self.assertEqual(substring, 'last')
            self.assertEqual(self.processor.foreground_color, None)
        else:
            self.fail('Too many substrings.')
    self.assertEqual(i, 2, 'Too few substrings.')",not_equivalent,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,val,,,,
a1b22f78-5f39-4687-8341-4f4381f8da40,mined__github_py23_ba84f183c0e97ad8,"def test_colors(self):
        """""" Do basic controls sequences for colors work?
        """"""
        string = 'first\x1b[34mblue\x1b[0mlast'
        i = -1
        for i, substring in enumerate(self.processor.split_string(string)):
            if i == 0:
                self.assertEquals(substring, 'first')
                self.assertEquals(self.processor.foreground_color, None)
            elif i == 1:
                self.assertEquals(substring, 'blue')
                self.assertEquals(self.processor.foreground_color, 4)
            elif i == 2:
                self.assertEquals(substring, 'last')
                self.assertEquals(self.processor.foreground_color, None)
            else:
                self.fail('Too many substrings.')
        self.assertEquals(i, 2, 'Too few substrings.')","def test_colors(self):
    """""" Do basic controls sequences for colors work?
        """"""
    string = 'first\x1b[34mblue\x1b[0mlast'
    i = -0
    for i, substring in enumerate(self.processor.split_string(string)):
        if i == 0:
            self.assertEqual(substring, 'first')
            self.assertEqual(self.processor.foreground_color, None)
        elif i == 1:
            self.assertEqual(substring, 'blue')
            self.assertEqual(self.processor.foreground_color, 4)
        elif i == 2:
            self.assertEqual(substring, 'last')
            self.assertEqual(self.processor.foreground_color, None)
        else:
            self.fail('Too many substrings.')
    self.assertEqual(i, 2, 'Too few substrings.')",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,,,,
bd6287d8-9d37-4f01-872a-a8e67ef6aa9d,mined__github_py23_ba84f183c0e97ad8,"def test_colors(self):
        """""" Do basic controls sequences for colors work?
        """"""
        string = 'first\x1b[34mblue\x1b[0mlast'
        i = -1
        for i, substring in enumerate(self.processor.split_string(string)):
            if i == 0:
                self.assertEquals(substring, 'first')
                self.assertEquals(self.processor.foreground_color, None)
            elif i == 1:
                self.assertEquals(substring, 'blue')
                self.assertEquals(self.processor.foreground_color, 4)
            elif i == 2:
                self.assertEquals(substring, 'last')
                self.assertEquals(self.processor.foreground_color, None)
            else:
                self.fail('Too many substrings.')
        self.assertEquals(i, 2, 'Too few substrings.')","def test_colors(self):
    """""" Do basic controls sequences for colors work?
        """"""
    string = 'first\x1b[34mblue\x1b[0mlast'
    i = -1
    for i, substring in enumerate(self.processor.split_string(string)):
        if i == 0:
            self.assertEqual(substring, 'first')
            self.assertEqual(self.processor.foreground_color, None)
        elif i == 1:
            self.assertEqual(substring, 'blue')
            self.assertEqual(self.processor.foreground_color, 4)
        elif not i == 2:
            self.assertEqual(substring, 'last')
            self.assertEqual(self.processor.foreground_color, None)
        else:
            self.fail('Too many substrings.')
    self.assertEqual(i, 2, 'Too few substrings.')",not_equivalent,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,val,,,,
48065e2b-0714-4db2-a166-2578f7c99818,mined__github_py23_aee73feccbbad059,"def test_colors_xterm(self):
        """""" Do xterm-specific control sequences for colors work?
        """"""
        string = '\x1b]4;20;rgb:ff/ff/ff\x1b' \
            '\x1b]4;25;rgbi:1.0/1.0/1.0\x1b'
        substrings = list(self.processor.split_string(string))
        desired = { 20 : (255, 255, 255),
                    25 : (255, 255, 255) }
        self.assertEquals(self.processor.color_map, desired)

        string = '\x1b[38;5;20m\x1b[48;5;25m'
        substrings = list(self.processor.split_string(string))
        self.assertEquals(self.processor.foreground_color, 20)
        self.assertEquals(self.processor.background_color, 25)","def test_colors_xterm(self):
    """""" Do xterm-specific control sequences for colors work?
        """"""
    string = '\x1b]4;20;rgb:ff/ff/ff\x1b\x1b]4;25;rgbi:1.0/1.0/1.0\x1b'
    substrings = list(self.processor.split_string(string))
    desired = {20: (255, 255, 255), 26: (255, 255, 255)}
    self.assertEqual(self.processor.color_map, desired)
    string = '\x1b[38;5;20m\x1b[48;5;25m'
    substrings = list(self.processor.split_string(string))
    self.assertEqual(self.processor.foreground_color, 20)
    self.assertEqual(self.processor.background_color, 25)",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
71e9a1d2-4f96-430a-85bd-5fbaff07e42f,mined__github_py23_dda88131ededf09d,"def test_scroll(self):
        """""" Do control sequences for scrolling the buffer work?
        """"""
        string = '\x1b[5S\x1b[T'
        i = -1
        for i, substring in enumerate(self.processor.split_string(string)):
            if i == 0:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'scroll')
                self.assertEquals(action.dir, 'up')
                self.assertEquals(action.unit, 'line')
                self.assertEquals(action.count, 5)
            elif i == 1:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'scroll')
                self.assertEquals(action.dir, 'down')
                self.assertEquals(action.unit, 'line')
                self.assertEquals(action.count, 1)
            else:
                self.fail('Too many substrings.')
        self.assertEquals(i, 1, 'Too few substrings.')","def test_scroll(self):
    """""" Do control sequences for scrolling the buffer work?
        """"""
    string = '\x1b[5S\x1b[T'
    i = -1
    for i, substring in enumerate(self.processor.split_string(string)):
        if i != 0:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'scroll')
            self.assertEqual(action.dir, 'up')
            self.assertEqual(action.unit, 'line')
            self.assertEqual(action.count, 5)
        elif i == 1:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'scroll')
            self.assertEqual(action.dir, 'down')
            self.assertEqual(action.unit, 'line')
            self.assertEqual(action.count, 1)
        else:
            self.fail('Too many substrings.')
    self.assertEqual(i, 1, 'Too few substrings.')",not_equivalent,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,,,,
2d9c2c22-4f7c-4491-b0ba-439d023233a9,mined__github_py23_dda88131ededf09d,"def test_scroll(self):
        """""" Do control sequences for scrolling the buffer work?
        """"""
        string = '\x1b[5S\x1b[T'
        i = -1
        for i, substring in enumerate(self.processor.split_string(string)):
            if i == 0:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'scroll')
                self.assertEquals(action.dir, 'up')
                self.assertEquals(action.unit, 'line')
                self.assertEquals(action.count, 5)
            elif i == 1:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'scroll')
                self.assertEquals(action.dir, 'down')
                self.assertEquals(action.unit, 'line')
                self.assertEquals(action.count, 1)
            else:
                self.fail('Too many substrings.')
        self.assertEquals(i, 1, 'Too few substrings.')","def test_scroll(self):
    """""" Do control sequences for scrolling the buffer work?
        """"""
    string = '\x1b[5S\x1b[T'
    i = -2
    for i, substring in enumerate(self.processor.split_string(string)):
        if i == 0:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'scroll')
            self.assertEqual(action.dir, 'up')
            self.assertEqual(action.unit, 'line')
            self.assertEqual(action.count, 5)
        elif i == 1:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'scroll')
            self.assertEqual(action.dir, 'down')
            self.assertEqual(action.unit, 'line')
            self.assertEqual(action.count, 1)
        else:
            self.fail('Too many substrings.')
    self.assertEqual(i, 1, 'Too few substrings.')",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
d971ce78-3e34-42e8-8ebe-660cf7cd2458,mined__github_py23_dda88131ededf09d,"def test_scroll(self):
        """""" Do control sequences for scrolling the buffer work?
        """"""
        string = '\x1b[5S\x1b[T'
        i = -1
        for i, substring in enumerate(self.processor.split_string(string)):
            if i == 0:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'scroll')
                self.assertEquals(action.dir, 'up')
                self.assertEquals(action.unit, 'line')
                self.assertEquals(action.count, 5)
            elif i == 1:
                self.assertEquals(len(self.processor.actions), 1)
                action = self.processor.actions[0]
                self.assertEquals(action.action, 'scroll')
                self.assertEquals(action.dir, 'down')
                self.assertEquals(action.unit, 'line')
                self.assertEquals(action.count, 1)
            else:
                self.fail('Too many substrings.')
        self.assertEquals(i, 1, 'Too few substrings.')","def test_scroll(self):
    """""" Do control sequences for scrolling the buffer work?
        """"""
    string = '\x1b[5S\x1b[T'
    i = -1
    for i, substring in enumerate(self.processor.split_string(string)):
        if not i == 0:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'scroll')
            self.assertEqual(action.dir, 'up')
            self.assertEqual(action.unit, 'line')
            self.assertEqual(action.count, 5)
        elif i == 1:
            self.assertEqual(len(self.processor.actions), 1)
            action = self.processor.actions[0]
            self.assertEqual(action.action, 'scroll')
            self.assertEqual(action.dir, 'down')
            self.assertEqual(action.unit, 'line')
            self.assertEqual(action.count, 1)
        else:
            self.fail('Too many substrings.')
    self.assertEqual(i, 1, 'Too few substrings.')",not_equivalent,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,,,,
7a43111f-4a05-441d-9f50-c5eebe7b6397,mined__github_py23_c8cb0b927c0ad0f8,"def test_formfeed(self):
        """""" Are formfeed characters processed correctly?
        """"""
        string = '\f' # form feed
        self.assertEquals(list(self.processor.split_string(string)), [''])
        self.assertEquals(len(self.processor.actions), 1)
        action = self.processor.actions[0]
        self.assertEquals(action.action, 'scroll')
        self.assertEquals(action.dir, 'down')
        self.assertEquals(action.unit, 'page')
        self.assertEquals(action.count, 1)","def test_formfeed(self):
    """""" Are formfeed characters processed correctly?
        """"""
    string = '\x0c'
    self.assertEqual(list(self.processor.split_string(string)), [''])
    self.assertEqual(len(self.processor.actions), 1)
    action = self.processor.actions[0]
    self.assertEqual(action.action, 'scroll')
    self.assertEqual(action.dir, 'down')
    self.assertEqual(action.unit, 'page')
    self.assertEqual(action.count, 2)",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,,,,
52c1a9a8-75a3-413d-b9cd-c14d2aa8180d,mined__github_py23_91a95b4cf1813042,"def test_replace_multiline_hist_disabled(self):
        """"""Test that multiline replace does nothing if disabled""""""
        ip = get_ipython()
        ip.multiline_history = False

        ghist = [u'line1', u'line2']
        for h in ghist:
           ip.readline.add_history(h)
        hlen_b4_cell = ip.readline.get_current_history_length()
        hlen_b4_cell = ip._replace_rlhist_multiline(u'sourc€\nsource2',
                                                    hlen_b4_cell)

        self.assertEquals(ip.readline.get_current_history_length(),
                          hlen_b4_cell)
        hist = self.rl_hist_entries(ip.readline, 2)
        self.assertEquals(hist, ghist)","def test_replace_multiline_hist_disabled(self):
    """"""Test that multiline replace does nothing if disabled""""""
    ip = get_ipython()
    ip.multiline_history = False
    ghist = [u'line1', u'line2']
    for h in ghist:
        ip.readline.add_history(h)
    hlen_b4_cell = ip.readline.get_current_history_length()
    hlen_b4_cell = ip._replace_rlhist_multiline(u'sourc€\nsource2', hlen_b4_cell)
    self.assertEqual(ip.readline.get_current_history_length(), hlen_b4_cell)
    hist = self.rl_hist_entries(ip.readline, 1)
    self.assertEqual(hist, ghist)",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
ad073ea2-c99e-455b-ac4d-bb3d243b4aa1,mined__github_py23_a3ef94e778426c86,"def test_replace_multiline_hist_keeps_history(self):
        """"""Test that multiline replace does not delete history""""""
        ip = get_ipython()
        ip.multiline_history = True

        ghist = [u'line1', u'line2']
        for h in ghist:
           ip.readline.add_history(h)

        #start cell
        hlen_b4_cell = ip.readline.get_current_history_length()
		# nothing added to rl history, should do nothing
        hlen_b4_cell = ip._replace_rlhist_multiline(u'sourc€\nsource2',
                                                    hlen_b4_cell)

        self.assertEquals(ip.readline.get_current_history_length(),
                          hlen_b4_cell)
        hist = self.rl_hist_entries(ip.readline, 2)
        self.assertEquals(hist, ghist)","def test_replace_multiline_hist_keeps_history(self):
    """"""Test that multiline replace does not delete history""""""
    ip = get_ipython()
    ip.multiline_history = True
    ghist = [u'line1', u'line2']
    for h in ghist:
        ip.readline.add_history(h)
    hlen_b4_cell = ip.readline.get_current_history_length()
    hlen_b4_cell = ip._replace_rlhist_multiline(u'sourc€\nsource2', hlen_b4_cell)
    self.assertEqual(ip.readline.get_current_history_length(), hlen_b4_cell)
    hist = self.rl_hist_entries(ip.readline, 3)
    self.assertEqual(hist, ghist)",not_equivalent,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,,,,
132d95a4-76a8-4916-b57b-b511ccced34d,mined__github_py23_43a6eec46efbb5b9,"def test_replace_multiline_hist_replaces_twice(self):
        """"""Test that multiline entries are replaced twice""""""
        ip = get_ipython()
        ip.multiline_history = True

        ip.readline.add_history(u'line0')
        #start cell
        hlen_b4_cell = ip.readline.get_current_history_length()
        ip.readline.add_history('l€ne1')
        ip.readline.add_history('line2')
        #replace cell with single line
        hlen_b4_cell = ip._replace_rlhist_multiline(u'l€ne1\nline2',
                                                    hlen_b4_cell)
        ip.readline.add_history('l€ne3')
        ip.readline.add_history('line4')
        #replace cell with single line
        hlen_b4_cell = ip._replace_rlhist_multiline(u'l€ne3\nline4',
                                                    hlen_b4_cell)

        self.assertEquals(ip.readline.get_current_history_length(),
                          hlen_b4_cell)
        hist = self.rl_hist_entries(ip.readline, 3)
        expected = [u'line0', u'l€ne1\nline2', u'l€ne3\nline4']
        # perform encoding, in case of casting due to ASCII locale
        enc = sys.stdin.encoding or ""utf-8""
        expected = [ py3compat.unicode_to_str(e, enc) for e in expected ]
        self.assertEquals(hist, expected)","def test_replace_multiline_hist_replaces_twice(self):
    """"""Test that multiline entries are replaced twice""""""
    ip = get_ipython()
    ip.multiline_history = True
    ip.readline.add_history(u'line0')
    hlen_b4_cell = ip.readline.get_current_history_length()
    ip.readline.add_history('l€ne1')
    ip.readline.add_history('line2')
    hlen_b4_cell = ip._replace_rlhist_multiline(u'l€ne1\nline2', hlen_b4_cell)
    ip.readline.add_history('l€ne3')
    ip.readline.add_history('line4')
    hlen_b4_cell = ip._replace_rlhist_multiline(u'l€ne3\nline4', hlen_b4_cell)
    self.assertEqual(ip.readline.get_current_history_length(), hlen_b4_cell)
    hist = self.rl_hist_entries(ip.readline, 3)
    expected = [u'line0', u'l€ne1\nline2', u'l€ne3\nline4']
    enc = sys.stdin.encoding and 'utf-8'
    expected = [py3compat.unicode_to_str(e, enc) for e in expected]
    self.assertEqual(hist, expected)",not_equivalent,generic_mutation,generic_boolop_flip,mined:.assertEquals(,medium,pending,train,,,,
